channel_id,long_id,source,pred_Y,new_handle,new_title,new_description,old_handle,old_title,V1,V2,V3,V4,V5,V6,L1,L2,L3,L4,L5,L6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,R1,R2,DB1,DB2,DB3,DB4,DB5,N1,VPD1,VPD2,VPD3,VPD4,VPD5,VPW1,VPW2,VPW3,VPW4,VPW5,VPM1,VPM2,VPM3,VPM4,VPM5,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,pred_T2,pred_T7,pred_T9,pred_T8,pred_T14,pred_T11,pred_T13,pred_T6,pred_T5,pred_T1,pred_T3,pred_T12,pred_T4,pred_T10,unclassified,model,prompt_name,Y,X,S1
UCmRvMA8dMaFKMfjRVeGDx6A,UCmRvMA8dMaFKMfjRVeGDx6A,socialblade_baseline,0,,,,,,0,654093,1495.120058,19102.95212,353,2079712,0,14039,67.4550683,456.3394254,29,93830,0,358,5.445722502,13.56274128,3,7575,0,8026,1535.44069,1436.81813,1036,128,128,0,148,2.363309353,8.429247685,1,1391,1,10,1.322243346,0.749093652,1,1,16,3.739247312,2.712508208,3,1,38,12.64545455,8.59868388,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,677,72700
UCMrXeaHcFU2AAVBwU6gYYbw,UCMrXeaHcFU2AAVBwU6gYYbw,socialblade_baseline,0,,,,,,316,616,466,212.1320344,466,932,0,38,19,26.87005769,19,38,35,66,50.5,21.92031022,50.5,101,979,1183,1081,144.2497834,1081,1,12,13,13,13,0,13,2,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1781,45000
UCms5nksma0Gu500Ayk62NuA,UCms5nksma0Gu500Ayk62NuA,socialblade_baseline,0,,,,,,9144,637956,117336.8125,157826.2892,58762.5,1877389,36,3355,659.625,867.3223065,279.5,10554,0,308,33.75,76.07058126,4,540,30,293,79.625,99.52545738,31,7,194,0,72,14.2,21.06181379,5,16,1,3,1.230769231,0.59914469,1,1,6,1.777777778,1.715938357,1,1,7,3.2,2.28035085,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1519,1420
UCMTdA46OkG60QnUR6Ub3HNQ,UCMTdA46OkG60QnUR6Ub3HNQ,socialblade_baseline,0,,,,,,0,36334,18167,25692.01779,18167,36334,0,819,409.5,579.1204538,409.5,819,0,38,19,26.87005769,19,38,0,197,98.5,139.3000359,98.5,43,133,1309,1309,1309,0,1309,2,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,323,1710
UCMTHYNMWiinpPRTxMgWqf1A,UCMTHYNMWiinpPRTxMgWqf1A_socialblade_@jiggyfeets6050_@AshongLabs403,socialblade,1,@AshongLabs403,AshongLabs,"Join the Journey: Evolving Cybersecurity Together!

I’m a Master’s student in Cybersecurity on a mission to explore, learn, and share real-world experiences in cyber defense. At AshongLabs, I offer hands-on tutorials, lab walkthroughs, and in-depth guides that cover everything from cybersecurity challenges to landing your dream job in IT and cybersecurity.

In addition to practical lab sessions and technical deep dives, I’ll also share the best methods and strategies to break into the industry, including tips on acing certifications like Security+ and more. Whether you're just starting out or looking to elevate your career, my goal is to demystify the world of cybersecurity and provide actionable insights for success.

Join me as we navigate this exciting and ever-evolving landscape together—one lab, one tip, and one breakthrough at a time.
",@jiggyfeets6050,JiggyFeets,323,39430,17278.5,16368.71969,14680.5,69114,18,292,115.75,120.7763084,76.5,463,0,21,7.5,9.255628918,4.5,30,170,1107,413,462.9362807,187.5,121,123,0,3127,1230,1666.793029,563,4,1,1,1,0,1,1,2,1.333333333,0.577350269,1,1,2,1.333333333,0.577350269,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,1311,1900
UCmuIeEJsGAEe57WHgLHqpqQ,UCmuIeEJsGAEe57WHgLHqpqQ,socialblade_baseline,0,,,,,,774,31347736,3121743.063,7913111.013,221990,49947889,1,84393,7360.5625,20947.52743,279,117769,0,6748,605.125,1668.047237,40.5,9682,29,376,224.9375,106.8297516,248.5,34,231,0,310,68.06666667,82.93066525,46,16,1,2,1.066666667,0.25819889,1,1,2,1.142857143,0.36313652,1,1,2,1.454545455,0.522232968,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1342,20300
UCMuXtdSr0NouH66DhwwoOLQ,UCMuXtdSr0NouH66DhwwoOLQ_socialblade_@ronaldhotboy_@36DixonDesigns,socialblade,1,@36DixonDesigns,36DixonDesigns,"You think it, we tink it",@ronaldhotboy,ronaldhotboy,47,3003294,89281.86747,357369.3997,8842,7410395,0,6182,212.7590361,757.8200216,27,17659,0,471,49.46987952,93.90489966,14,4106,9,2098,302.9879518,280.8153414,250,164,166,0,2439,60.3902439,271.3149396,7,83,1,5,1.136986301,0.560631303,1,1,5,1.456140351,0.825274315,1,1,7,2.184210526,1.900999213,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,3123,13500
UCmuxUXHshamzQN_P5ikDRwA,UCmuxUXHshamzQN_P5ikDRwA,socialblade_baseline,0,,,,,,35,7400,1226.5,2021.882333,322.5,26983,0,24,3.818181818,5.306208077,1,84,0,3,0.454545455,0.800432783,0,10,10,753,221.4090909,197.242577,176.5,129,178,0,1367,186.2857143,353.2577165,52,22,1,3,1.1,0.447213595,1,1,3,1.294117647,0.587867532,1,1,4,1.466666667,0.915475416,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3288,6480
UCmuYTmfI-U-xf12bpQPtOqg,UCmuYTmfI-U-xf12bpQPtOqg,socialblade_baseline,0,,,,,,529,258766,49217.96,63524.03628,20039,1230449,8,1632,225.76,349.4468581,101,5644,0,188,19.04,37.67235945,8,476,19,469,199.48,112.2943008,209,30,151,0,702,38.04166667,143.4138066,0,25,1,5,2.777777778,1.6414763,3,1,5,3.125,1.642080562,3.5,3,7,5,1.58113883,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1213,3130
UCMvhrsu5vMEbVHiWVV3T64w,UCMvhrsu5vMEbVHiWVV3T64w,socialblade_baseline,0,,,,,,244,84913,3510.10596,7670.476595,1939,530026,13,806,126.4834437,127.6128966,89,19099,0,57,15.37748344,11.23194357,12,2322,59,397,198.013245,53.68848253,189,63,114,0,249,12.4,22.39067399,7,151,1,2,1.02027027,0.141401854,1,1,4,1.247933884,0.581391889,1,1,11,2.903846154,2.233959076,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3564,2910
UCmVpQ9T09gjdSbX72zBrfJw,UCmVpQ9T09gjdSbX72zBrfJw_socialblade_@sergentsergeyyt9424_@EvanRallye21,socialblade,1,@EvanRallye21,E.R Rallye21 ,,@sergentsergeyyt9424,SergentSergeyYT,0,33737,6264.622951,7139.335574,3749,382142,0,264,52.8852459,61.59683389,29,3226,0,8,0.885245902,1.613467907,0,54,0,835,92.03278689,205.3013206,12,60,60,0,1774,30.38333333,228.9245373,0,61,1,11,2.652173913,2.497429509,2,1,19,6.1,5.237683967,4.5,1,38,15.25,16.07015868,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,2778,3460
UCmVR-saB7dFxgncuQk623Zg,UCmVR-saB7dFxgncuQk623Zg,socialblade_baseline,0,,,,,,131,133306,2780.765784,8982.172593,912,1365356,4,3058,43.59063136,163.8434713,24,21403,0,843,11.06313646,41.31701835,6,5432,16,9127,1001.723014,867.5967726,900,103,154,0,258,5.96122449,26.69329945,0,491,1,4,1.38700565,0.647462307,1,1,18,4.588785047,3.950049608,4,1,53,10.02040816,13.11883156,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1698,5920
UCmVVGoqW5YaROgkdOtmMJaA,UCmVVGoqW5YaROgkdOtmMJaA,socialblade_baseline,0,,,,,,0,535460,54618.165,107049.5005,3157.5,10923633,0,3540,446.025,688.5005004,110,89205,0,635,50.965,88.85143025,14.5,10193,0,10696,566.38,1532.195477,223.5,215,221,0,953,32.66331658,112.0585264,0,200,1,36,2.564102564,4.320262569,1,1,36,3.571428571,5.526324252,2,1,51,5.263157895,8.815478434,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2065,17600
UCMvYosZYfUlVMACFZ1PJDvg,UCMvYosZYfUlVMACFZ1PJDvg,socialblade_baseline,0,,,,,,0,108780,12390.71429,29168.32379,1492.5,173470,0,1195,122.4285714,314.4158721,17.5,1714,0,87,11,23.22134297,2.5,154,0,807,274.1428571,231.8085607,243,24,117,0,205,55.84615385,63.73754277,36,14,1,2,1.272727273,0.467099366,1,1,2,1.272727273,0.467099366,1,1,4,1.555555556,1.130388331,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4471,9350
UCMwRFrpFjPoXBv1zGDxhToQ,UCMwRFrpFjPoXBv1zGDxhToQ,socialblade_baseline,0,,,,,,0,199,37.69230769,52.88255008,20,490,0,10,3.461538462,2.601774542,3,45,0,5,0.769230769,1.690850188,0,10,0,13804,5248.769231,4744.611999,4837,10,45,0,136,26,38.94985121,11.5,13,1,2,1.181818182,0.404519917,1,1,3,1.444444444,0.726483157,1,1,4,1.625,1.060660172,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2397,2530
UCMwrxX4CSUd59D-CdyxWz1g,UCMwrxX4CSUd59D-CdyxWz1g,socialblade_baseline,0,,,,,,0,1770250,19410.03109,174672.9909,317,3746136,0,20466,222.7202073,1835.258084,15,42985,0,2502,31.72020725,247.873486,1,6122,0,40272,6324.523316,8753.985275,4247,95,96,0,516,14.56770833,56.60939554,1,193,1,3,1.072222222,0.280274318,1,1,8,2.218390805,1.659541036,2,1,20,5.361111111,4.763868643,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4409,75100
UCMWsT--7z1Ju9d04TgrvZ1Q,UCMWsT--7z1Ju9d04TgrvZ1Q,socialblade_baseline,0,,,,,,0,1281548,209953.5,302081.802,52734.5,13437024,0,8781,1864.015625,2517.479607,531.5,119297,0,873,89.78125,158.6547083,23,5746,0,821,174.96875,102.1480359,179,65,116,0,252,31.25396825,44.87903751,17,64,1,4,1.066666667,0.406167147,1,1,4,1.163636364,0.500504796,1,1,5,1.777777778,1.045018417,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4445,22200
UCmwWF0ldACQkKmRLaRvRIsA,UCmwWF0ldACQkKmRLaRvRIsA,socialblade_baseline,0,,,,,,1589,53536,15346.25,12270.54913,12183,306925,18,611,183.15,127.3690349,165,3663,0,27,5.95,6.117059837,5,119,44,192,111.6,41.12932108,108,5,119,0,41,6.842105263,9.900971658,4,20,1,2,1.052631579,0.229415734,1,1,6,1.818181818,1.470930441,1,1,8,4,2.738612788,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1171,1050
UCmX0DvHK67TzjWrXRcRCvhw,UCmX0DvHK67TzjWrXRcRCvhw,socialblade_baseline,0,,,,,,271,192725,17799.9798,31953.56984,5726,1762198,0,533,58.21212121,106.6606552,21,5763,0,43,5.04040404,7.627714227,3,499,25,579,249.8888889,118.8638296,248,170,222,0,1618,52.59183673,195.9240773,0.5,99,1,7,1.677966102,1.251766723,1,1,11,2.302325581,2.041648304,1,1,23,3.3,4.219413262,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4861,1140
UCMX5VJc1lMPczYVBRefxOcg,UCMX5VJc1lMPczYVBRefxOcg_socialblade_@harumina_@AI_animeLab,socialblade,1,@AI_animeLab,AIアニメラボ,"#アニメ #クイズ　#漫画 
",@harumina,人気漫画反応集【ゆっくり解説】,0,133009,5035.90625,21305.07932,1013.5,322298,0,0,0,0,0,0,0,148,3.5625,19.41597689,0,228,0,871,80.59375,101.9661816,67,48,48,0,1323,22.65079365,166.6867991,0,64,1,4,1.777777778,0.897969491,1.5,1,17,7.111111111,6.313565642,7,1,49,12.8,20.66881709,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,2512,2740
UCMxNPfhlPClF2CKc_lOdnlw,UCMxNPfhlPClF2CKc_lOdnlw,socialblade_baseline,0,,,,,,457,524027,14995.34862,41440.63274,4811,4903479,3,3250,142.3363914,225.8364887,95,46544,0,768,27.80122324,51.65304496,15,9091,9,3256,454.2996942,467.8559523,331,119,173,0,619,10.65030675,55.96735683,2,327,1,6,1.340163934,0.787678763,1,1,12,2.386861314,1.926014535,2,1,26,6.055555556,5.370839036,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,OpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4762,6220
UCmYd2duzX3SrpZ88RVRPCOA,UCmYd2duzX3SrpZ88RVRPCOA,socialblade_baseline,0,,,,,,161,3708291,41724.57813,199119.5087,5623.5,21362984,0,30072,545.4160156,2091.482596,173.5,279253,0,2705,112.5390625,234.5960813,56.5,57620,15,5338,838.6933594,697.4272302,766.5,119,119,0,177,6.628180039,9.020385867,6,512,1,3,1.017892644,0.146940689,1,1,4,1.292929293,0.532536805,1,1,9,4.452173913,1.892939227,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2327,118000
UCmYhSQGSQMPj9WB_P1FjPBg,UCmYhSQGSQMPj9WB_P1FjPBg,socialblade_baseline,0,,,,,,1304,96676,25304,41051.1096,2361,126520,15,1475,357.6,632.1394625,32,1788,4,20,8,6.782329983,6,40,7,205,100.2,88.08915938,131,2,106,0,23,10.25,9.53502316,9,5,1,2,1.25,0.5,1,1,2,1.25,0.5,1,1,3,1.666666667,1.154700538,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1716,1360
UCmyKAAbQSpAyArPfYimG1JQ,UCmyKAAbQSpAyArPfYimG1JQ_socialblade_@kcs04_@myseries01,socialblade,1,@myseries01,My Series,"©️ All copyrights belong to Respective owners. No copyrights infringement intended. For Entertainment Use Only.

We are Upload this video only Entertainment Purpose.

Monetize Not Enable 

DISCLAIMER :  This Channel Entertainment Purpose, No Infringement of any Copy Right intended. 


Contact - https://www.facebook.com/share/1ECdKaE9CB/",@kcs04,Koushik Creation Series,3,3232,506.125,1126.333805,16,4049,0,62,9.75,21.52573211,0,78,0,0,0,0,0,0,12,291,128.875,122.1736908,107.5,2,5,0,30,8.571428571,11.47253449,2,8,1,3,1.6,0.894427191,1,1,3,1.6,0.894427191,1,1,4,2.666666667,1.527525232,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,1,4515,3570
UCMYm7Vi3H_D9S4TGnqtFUIw,UCMYm7Vi3H_D9S4TGnqtFUIw_socialblade_@LoveBethpage_@fourleaffcu,socialblade,1,@fourleaffcu,FourLeaf Federal Credit Union,"FourLeaf Federal Credit Union has been serving our members and their communities for over 83 years. As a credit union, we provide the resources of a traditional bank and so much more – member ownership, financial education, community involvement, and real accountability. Check out our videos to learn about FourLeaf’s products and services, community impact, employee culture, and more! 

Let’s Money Together. 

Federally Insured by NCUA.
",@LoveBethpage,Bethpage Federal Credit Union - Videos,0,2691125,195056.5484,668043.7208,4724,6046753,0,268,29.51612903,51.60482598,7,915,0,0,0,0,0,0,0,233,46.87096774,40.00478466,31,87,87,0,1341,87.83333333,244.4822937,14.5,31,1,4,1.24,0.663324958,1,1,4,1.476190476,0.92838826,1,1,6,1.631578947,1.342076596,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,1910,2010
UCMymbyH6l2f-9xO9pwLxLKg,UCMymbyH6l2f-9xO9pwLxLKg,socialblade_baseline,0,,,,,,0,4344927,123990.6857,538935.3828,12076,8679348,0,26662,871.3571429,3298.490959,178,60995,0,665,57.31428571,114.19898,22,4012,0,692,162.8857143,119.2107551,149.5,197,211,0,676,86.4057971,131.4951709,38,70,1,1,1,0,1,1,3,1.147540984,0.441061809,1,1,5,1.428571429,0.866025404,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,753,16600
UCmySFnFzsXtivlMAWZ-dpiQ,UCmySFnFzsXtivlMAWZ-dpiQ,socialblade_baseline,0,,,,,,0,522085,21789.29921,70123.38283,2440,2767241,0,5850,228.5984252,684.3588618,55,29032,0,3877,111.3307087,400.0559099,27,14139,0,4091,706.5354331,721.4797382,541,111,112,0,986,26.56349206,105.0287957,6,127,1,5,1.085470085,0.426950889,1,1,5,1.476744186,0.890825713,1,1,9,2.953488372,2.046524212,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,108,12100
UCmYxHvO7Q2ohTf7jdCvZBFw,UCmYxHvO7Q2ohTf7jdCvZBFw,socialblade_baseline,0,,,,,,9237,757025,303276.3333,398656.5271,143567,909829,12,3216,1295.666667,1694.229127,659,3887,1,301,126,156.12495,76,378,79,386,231,153.5219854,228,0,167,0,0,0,0,0,3,1,2,1.5,0.707106781,1.5,3,3,3,0,3,3,3,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,797,2500
UCMzYD1GQkvzgXURi3KagVxw,UCMzYD1GQkvzgXURi3KagVxw,socialblade_baseline,0,,,,,,27,96029,2082.74269,7874.877501,382,356149,0,1368,36.40350877,117.6102526,6,6225,0,101,8.409356725,17.36686247,1,1438,5,9565,405.128655,1049.707912,135,143,147,0,223,25.15294118,40.72523196,9,171,1,4,1.163265306,0.497126212,1,1,6,1.486956522,0.958482146,1,1,7,2.192307692,1.55469705,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,5035,1760
UCn_1WDSaexFbFLbjyCok5LQ,UCn_1WDSaexFbFLbjyCok5LQ,socialblade_baseline,0,,,,,,150,178742,5140.799065,13466.86563,1737,2200262,6,2949,61.29672897,176.7080003,23,26235,0,44,1.235981308,4.894954121,0,529,24,8726,530.3878505,950.1407065,205.5,101,106,0,140,6.700234192,13.47904215,4,428,1,3,1.016627078,0.145435393,1,1,5,1.602996255,0.822424444,1,1,15,5.095238095,3.487046762,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,4505,10500
UCn_5U9U0F3POqBrOMwn07Sg,UCn_5U9U0F3POqBrOMwn07Sg_socialblade_@falaluidi_@GeekingNow,socialblade,1,@GeekingNow,Geeking Now - Videos,,@falaluidi,Luidi Oliveira - Videos,107,119677,17570,37839.20902,1367,175700,4,1924,333.4,642.387595,7.5,3334,0,225,34.5,73.18507741,0,345,210,36455,4279.1,11352.58533,370,102,110,1,2234,344.7777778,742.4085428,15,10,1,1,1,0,1,1,3,1.25,0.707106781,1,1,4,1.666666667,1.211060142,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,1165,1340
UCN_E1O57BVd7EmVs2RlSRAw,UCN_E1O57BVd7EmVs2RlSRAw_socialblade_@JeremantecaReborn_@ParalisisAnaloga,socialblade,1,@ParalisisAnaloga,PARÁLISIS ANÁLOGA,"Contenido relacionado al horror y el misterio.
Anécdotas, caso reales, historias macabras, sucesos paranormales, exploraciones urbanas, etc.
",@JeremantecaReborn,Jeremanteca Tech Tips - Videos,20,236,128,152.7350647,128,256,1,10,5.5,6.363961031,5.5,11,0,4,2,2.828427125,2,4,45,790,417.5,526.794552,417.5,0,4,0,0,0,0,0,2,1,1,1,0,1,2,2,2,0,2,2,2,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,1127,2410
UCN_mEa9cavDEBpiSs0q361A,UCN_mEa9cavDEBpiSs0q361A_socialblade_@ChefGorkaBarredo_@EasyHeatRecipes,socialblade,1,@EasyHeatRecipes,Easy Heat Recipes – Pasta Edition,"Welcome to Easy Heat Recipes – Pasta Edition.

Here you’ll find the most irresistible, creamy, cheesy, and flavorful pasta recipes on YouTube. From Alfredo to Carbonara, Mac & Cheese to Garlic Butter Noodles – every dish is hot, viral, and made for real food lovers.

All our recipes are quick, simple, and use everyday ingredients, but the results are restaurant-quality. Whether you're craving rich sauces, oven-baked pastas, or 15-minute comfort food, we’ve got you covered.

Perfect for dinner, lunch, or midnight cravings.

New videos every week. Subscribe and enjoy the heat.",@ChefGorkaBarredo,Easy food recipes,861,9804966,1084022.694,2174969.253,127242.5,67209407,14,117626,11021.35484,23856.88534,1267.5,683324,0,2540,240.6774194,513.4428241,37.5,14922,58,3737,244.2580645,464.7559534,160.5,126,126,0,1479,62.19672131,197.1926993,13,62,1,2,1.016393443,0.12803688,1,1,4,1.265306122,0.670059394,1,1,4,1.878787879,0.960389757,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,NA,472,342000
UCn_VqVUlPw9unjzTJ4raXSQ,UCn_VqVUlPw9unjzTJ4raXSQ,socialblade_baseline,0,,,,,,0,13486,3485.052632,3252.704363,2370,132432,0,482,98.18421053,92.55030926,82.5,3731,0,32,5.605263158,5.94815199,4.5,213,0,1068,168.4210526,203.6995179,113,117,151,0,948,95.83783784,188.7234181,21,38,1,2,1.055555556,0.232310684,1,1,2,1.151515152,0.364109541,1,1,5,1.583333333,0.974307632,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,1663,4010
UCN-AzW_Pd0-53krC6O77VBA,UCN-AzW_Pd0-53krC6O77VBA,socialblade_baseline,0,,,,,,324,823306,61085,158735.4279,6801,4764630,7,2218,243.8205128,480.5408139,54.5,19018,0,163,20.33333333,35.72429297,7.5,1586,11,294,108.0641026,63.16980615,131.5,25,129,0,183,9.272727273,24.03048303,4,78,1,3,1.04,0.256799427,1,1,5,1.733333333,1.053133851,1,1,14,4.333333333,3.613699424,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,2949,4900
UCn-hkOZ96RaQA_41Qx6pTQw,UCn-hkOZ96RaQA_41Qx6pTQw,socialblade_baseline,0,,,,,,126,92413,6335.017241,12802.13701,2226.5,734862,6,1132,87.49137931,167.5053534,36,10149,0,218,12.47413793,27.3376508,3.5,1447,6,3503,511.3793103,619.4501862,320,79,80,0,376,20.49565217,54.63954835,1,116,1,8,1.546666667,1.318202434,1,1,10,2.148148148,2.077801881,1,1,18,3.515151515,3.632502685,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,AzureOpenAI,TOPIC_EXTRACTION_FEWSHOT_0426,0,3079,8630
